id,source_type,title,authors,issued_year,citation,doi,isbn
SRC-E14B9966B61E,chapter,Two Aramaic Incantations,Gordon [and others; see citation],1978,"———. “Two Aramaic Incantations.” In Biblical and Near Eastern Studies: Essays in Honor of William Sanford LaSor , ed. Gary A. Tuttle, 231–44. Grand Rapids: Eerdmans, 1978.",,
SRC-E155E32FC155,repository,Aramaic Bowl Spells Jewish Babylonian Aramaic Bowls,"Shaked, Shual.",2013,Aramaic Bowl Spells Jewish Babylonian Aramaic Bowls. Internet Archive item AramaicBowlSpellsJewishBabylonianAramaicBowls.,,
SRC-E26693A4D198,repository,Virtual Magic Bowl Archive preservation record,University of Exeter,,"University of Exeter Open Research Exeter, ‘Virtual Magic Bowl Archive,’ handle 10871/131583.",,
SRC-E2797DB92056,chapter,A New Mandaic Incantation Bowl from Babil (IM 91-100147),Ali Faraj,2017,"Faraj, Ali. ‘A New Mandaic Incantation Bowl from Babil (IM 91-100147).’ In Afroasiatica Romana, Quaderni di Vicino Oriente XII (2017): 123–132.",,
SRC-E29AEC3E5CF4,article,Aramaic Incantation Bowls,Gordon [and others; see citation],1941,"———. “ Aramaic Incantation Bowls.” Orientalia 10 (1941): 116–41, 272–84, 339–60.",,
SRC-E2C2C68691CB,museum_record,קערת השבעה מס' 50,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 50, Ms. Heb. 9467.199, MMS 997008712394805171.",,
SRC-E2DD336E0B73,chapter,7 Lilith’s Hair and Ashmedai’s Horns: Incantation Bowl Imagery in the Light of Talmudic Descriptions,Naama Vilozny,2015,7 Lilith’s Hair and Ashmedai’s Horns: Incantation Bowl Imagery in the Light of Talmudic Descriptions (2015). Crossref DOI 10.1163/9789004304895_009.,10.1163/9789004304895_009,
SRC-E36A3DBC391F,museum_record,Hebrew Bowl B16062,,,"Penn Museum Online Collections, B16062, web object 287815",,
SRC-E3A54641496B,other,"Shaul Shaked, James Nathan Ford, Siam Bhayro. Aramaic Bowl Spells. Jewish Babylonian Aramaic Bowls. Volume One. With contributions from Matthew Morgenstern, Naama Vilozny, 2013. («Magical and Religious Literature of Late Antiquity», 1 ; «Manuscripts in the Schoyen Collection», 20)","Naiweld, Ron",2014,"Shaul Shaked, James Nathan Ford, Siam Bhayro. Aramaic Bowl Spells. Jewish Babylonian Aramaic Bowls. Volume One. With contributions from Matthew Morgenstern, Naama Vilozny, 2013. («Magical and Religious Literature of Late Antiquity», 1 ; «Manuscripts in the Schoyen Collection», 20) (2014). OpenAlex W7115348737.",,
SRC-E46788C318F6,auction_record,An Aramaic Incantation Bowl — lot 24,Freeman's | Hindman,2022,"Freeman's | Hindman, Antiquities and Ancient Art, Session II, sale 1036, 27 May 2022, lot 24.",,
SRC-E4EE203B27A1,article,"Tulul Kobeba: First Results of Survey and Excavation at a Looted Early Medieval ‘Marsh Arab’ Township in Dhi-Qar Province, Southern Iraq","Simpson, St John",2022,"Simpson, St John. “Tulul Kobeba: First Results of Survey and Excavation at a Looted Early Medieval ‘Marsh Arab’ Township in Dhi-Qar Province, Southern Iraq.” Ash-sharq: Bulletin of the Ancient Near East 6 (2022): 4–57.",,
SRC-E524EB8DFD7A,museum_record,Hebrew Bowl B2966,,,"Penn Museum Online Collections, B2966, web object 205834",,
SRC-E5C2BF660801,museum_record,Hebrew Bowl B8696,,,"Penn Museum Online Collections, B8696, web object 172159",,
SRC-E62506EF1954,museum_record,Hebrew Bowl B9009,,,"Penn Museum Online Collections, B9009, web object 271620",,
SRC-E689BC4C3787,article,Syriac Incantation Bowl from Iraqi Museum,A Faraj,2005,Syriac Incantation Bowl from Iraqi Museum (2005). Repository location indexed by OpenAlex W2915038643.,,
SRC-E6A21F75ED17,museum_record,Hebrew Bowl B2963A,,,"Penn Museum Online Collections, B2963A, web object 3828",,
SRC-E706AD009C79,museum_record,Hebrew Bowl B9012,,,"Penn Museum Online Collections, B9012, web object 58680",,
SRC-E715F5369D95,museum_record,Hebrew Bowl B16072,,,"Penn Museum Online Collections, B16072, web object 156577",,
SRC-E727BD1F6B73,database,Aramaic incantation bowl,Unknown,2021,"Aramaic incantation bowl. USC Digital Library asset 2A3BF1S6UM0K8, DOI 10.25549/inscriptifact-ouc15260334.",10.25549/inscriptifact-ouc15260334,
SRC-E72996E8597F,museum_record,קערת השבעה מס' 74,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 74, Ms. Heb. 9467.124, MMS 997008712404505171.",,
SRC-E73350660418,article,"A Syriac Incantation Bowl in the Finnish National Museum, Helsinki. A Specimen of Eastern Aramaic ""koiné""",Tapani Harviainen,2015,"A Syriac Incantation Bowl in the Finnish National Museum, Helsinki. A Specimen of Eastern Aramaic ""koiné"" (2015). OpenAlex W2283219437.",,
SRC-E75599494684,article,Observations sur un vase judéo-babylonien du British Museum,"Halévy, Joseph",1877,"Halévy, Joseph. “Observations sur un vase judéo-babylonien du British Museum.” Comptes rendus des séances de l’académie des inscriptions et belles-lettres 5 (1877): 288–93.",,
SRC-E7A2136AADE8,auction_record,Aramaic Terracotta Incantation Bowl with Warrior — lot 917,Apollo Art Auctions via Auction Eagle,2026,"Apollo Art Auctions, Fine Antiquities — The Prince Collection, 12 April 2026, lot 917; Auction Eagle record 135362.",,
SRC-E7D5F020B31C,book,Inscriptions mandaïtes des coupes de Khouabir,Henri Pognon,1898,"Pognon, Henri. Inscriptions mandaïtes des coupes de Khouabir. Paris, 1898.",,
SRC-E7EEBC8FD486,museum_record,Hebrew Bowl B16079,,,"Penn Museum Online Collections, B16079, web object 204381",,
SRC-E8293C7C20BE,museum_record,קערת השבעה מס' 24,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 24, Ms. Heb. 9467.94, MMS 997008712398505171.",,
SRC-E8D5BD16B78D,museum_record,קערת השבעה מס' 10,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 10, Ms. Heb. 9467.36, MMS 997008712403405171.",,
SRC-E9305F7152A0,museum_record,קערת השבעה מס' 181,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 181, Ms. Heb. 9467.125, MMS 997008712401805171.",,
SRC-E94437DF5962,auction_record,Incantation Bowl — Auction 32 lot 154,Kedem Auction House,2013,"Kedem Auction House. ‘Incantation Bowl.’ Auction 32: Objects, Judaica, Israeliana, Archeology and Medals, lot 154, 2 July 2013.",,
SRC-E961C60043EC,book,A Corpus of Magic Bowls: Incantation Texts in Jewish Aramaic from Late Antiquity,Levene [and others; see citation],2003,"———. A Corpus of Magic Bowls: Incantation Texts in Jewish Aramaic from Late Antiquity. London: Kegan Paul, 2003.",,
SRC-E9B37D7AB940,museum_record,Hebrew Bowl B8693,,,"Penn Museum Online Collections, B8693, web object 84603",,
SRC-E9E6B626C293,museum_record,Hebrew Bowl B8702,,,"Penn Museum Online Collections, B8702, web object 107955",,
SRC-EA31BF5F4DAE,museum_record,Hebrew Bowl B6337,,,"Penn Museum Online Collections, B6337, web object 320170",,
SRC-EA3884EEFFFA,database,Aramaic incantation bowl (Syriac inscription),Unknown,2021,"Aramaic incantation bowl (Syriac inscription). USC Digital Library asset 2A3BF1S6UGAKP, DOI 10.25549/inscriptifact-ouc15260313.",10.25549/inscriptifact-ouc15260313,
SRC-EA77F3374BA8,museum_record,קערת השבעה מס' 82,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 82, Ms. Heb. 9467.148, MMS 997008712403005171.",,
SRC-EAA1816C2A9E,article,Yet Again on the Unique Incantation Bowl BM 135563,Matthew Morgenstern,2013,Yet Again on the Unique Incantation Bowl BM 135563 (2013). Crossref DOI 10.7817/jameroriesoci.133.1.0111.,10.7817/jameroriesoci.133.1.0111,
SRC-EAE1F2F2F522,museum_record,Hebrew Bowl B8697,,,"Penn Museum Online Collections, B8697, web object 283813",,
SRC-EB09D527BB22,museum_record,Hebrew Bowl B13191,,,"Penn Museum Online Collections, B13191, web object 188383",,
SRC-EB27DA285DC5,chapter,"Aramaic Incantation Bowls at the State Hermitage Museum, St. Petersburg",Tatyana Fain; James Nathan Ford; Alexey Lyavdansky,2016,"Fain, Tatyana, James Nathan Ford, and Alexey Lyavdansky. ‘Aramaic Incantation Bowls at the State Hermitage Museum, St. Petersburg.’ In Babel und Bibel 9 (Winona Lake: Eisenbrauns, 2016), 283–316.",,
SRC-EB27F206924F,museum_record,Hebrew Bowl B16054,,,"Penn Museum Online Collections, B16054, web object 182721",,
SRC-EBB5C4047332,other,Classifying The Scripts of Aramaic Incantation Bowls,Said Nammneh; Nour Atamni; Boraq Madi; Daria Vasyutinsky Shapira; Irina Rabaev; Jihad El‐Sana; Shoshana Boardman,2023,Classifying The Scripts of Aramaic Incantation Bowls (2023). OpenAlex W4385470128.,10.1145/3604951.3605510,
SRC-EBF76D62E26E,museum_record,Hebrew Bowl B16060,,,"Penn Museum Online Collections, B16060, web object 330994",,
SRC-EBFE9A058C45,museum_record,Hebrew Bowl B9007,,,"Penn Museum Online Collections, B9007, web object 80460",,
SRC-EC32A6CBE741,museum_record,קערת השבעה מס' 113,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 113, Ms. Heb. 9467.55, MMS 997008712547805171.",,
SRC-ED44B9676EC5,museum_record,קערת השבעה מס' 198,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 198, Ms. Heb. 9467.194, MMS 997008712397305171.",,
SRC-ED9C9D8C07C1,article,The Jewish Babylonian Aramaic Magic Bowl BM 91767 Reconsidered,Morgenstern [and others; see citation],2007,———. “The Jewish Babylonian Aramaic Magic Bowl BM 91767 Reconsidered.” Le Muséon 120 (2007): 5–27.,,
SRC-ED9F1C93E14A,museum_record,Hebrew Bowl B6338,,,"Penn Museum Online Collections, B6338, web object 90763",,
SRC-EF1521B0C736,museum_record,incantation bowl: 91755,The British Museum,,"The British Museum, Collections Online, incantation bowl 91755, Segal 015A; accessed 2026-09-04.",,
SRC-EF4978FB3663,museum_record,Ceramic bowl with Aramaic magic inscription,British Museum,,"British Museum, ‘Ceramic bowl with Aramaic magic inscription,’ registration 1881,0714.6, republished by Google Arts & Culture.",,
SRC-EFB44E76D7E2,museum_record,קערת השבעה מס' 150,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 150, Ms. Heb. 9467.201, MMS 997008712544105171.",,
SRC-F09573688FD1,article,"Five earthenware Mandaic incantation bowls in Ābgīne Museum, Tehrān",Ibrāhīm Šafiʿī,2025,"Šafiʿī, Ibrāhīm. ‘Five Earthenware Mandaic Incantation Bowls in Ābgīne Museum, Tehrān.’ Journal of Semitic Studies 70.1 (2025): 1–30, object 108–S.",10.1093/jss/fgae027,
SRC-F0BA9F31CC33,museum_record,קערת השבעה מס' 72,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 72, Ms. Heb. 9467.100, MMS 997008712404905171.",,
SRC-F10F0651AE14,museum_record,קערת השבעה מס' 148,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 148, Ms. Heb. 9467.193, MMS 997008712544305171.",,
SRC-F168D061C401,catalogue,The Book of Psalms: Incantation Bowls — large-print labels,The Morgan Library & Museum,2025,"The Morgan Library & Museum. ‘Incantation Bowls,’ large-print exhibition label for Penn Museum B2923, accessed 4 September 2026.",,
SRC-F182BDCFD377,chapter,A SYRIAC MAGIC BOWL,Gaby Abousamra,2012,A SYRIAC MAGIC BOWL (2012). Crossref DOI 10.31826/9781463233143-015.,10.31826/9781463233143-015,
SRC-F183B7163F77,museum_record,Hebrew Bowl B16049,,,"Penn Museum Online Collections, B16049, web object 135414",,
SRC-F1A8F3131394,museum_record,incantation bowl: 91730,The British Museum,,"The British Museum, Collections Online, incantation bowl 91730, Segal 017A; accessed 2026-09-04.",,
SRC-F1C5AEABA349,museum_record,קערת השבעה מס' 190,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 190, Ms. Heb. 9467.162, MMS 997008712400405171.",,
SRC-F20148C5DA92,catalogue,Apollo Art Auctions catalogue 10068,Apollo Art Auctions,2025,"Apollo Art Auctions, auction catalogue 10068, lots 270–273, indexed by The Saleroom, 2025.",,
SRC-F23AC44C9882,museum_record,Hebrew Bowl B13195,,,"Penn Museum Online Collections, B13195, web object 617",,
SRC-F271D7D7C938,museum_record,Hebrew Bowl B6336,,,"Penn Museum Online Collections, B6336, web object 216760",,
SRC-F2D3309F16E7,museum_record,incantation bowl: 91769,The British Museum,,"The British Museum, Collections Online, incantation bowl 91769, Segal 098M; accessed 2026-09-04.",,
SRC-F2EC88B0A4EB,museum_record,קערת השבעה מס' 186,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 186, Ms. Heb. 9467.145, MMS 997008712400805171.",,
SRC-F34FABD38A6D,auction_record,Mesopotamian Terracotta Aramaic Incantation Bowl Fragment — lot 42,Jasper52 via Lot-Art,2021,"Jasper52, auction of 29 December 2021, lot 42, ‘Mesopotamian Terracotta Aramaic Incantation Bowl Fragment.’",,
SRC-F42955665921,article,Coupes à inscriptions magiques,Moïse Schwab,1891,"Schwab, Moïse. ‘Coupes à inscriptions magiques.’ Proceedings of the Society of Biblical Archaeology 13 (1891): 583–595.",,
SRC-F43806E84747,chapter,Magic and Society in Late Sasanian Iraq,Michael G. Morony,2003,"Morony, Michael G. 'Magic and Society in Late Sasanian Iraq.' 2003.",,
SRC-F43CD7126732,museum_record,קערת השבעה מס' 93,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 93, Ms. Heb. 9467.192, MMS 997008712400905171.",,
SRC-F46C267EB36A,chapter,An Aramaic Incantation Text,"Myhrman, David W",1909,"Myhrman, David W. “ An Aramaic Incantation Text.” In Hilprecht Anniversary Volume: Studies in Assyriology and Archaeology Dedicated to Her46 Aramaic Incantation Bowls mann V. Hilprecht upon the Twenty-Fifth Anniversary of His Doctorate and His Fiftieth Birthday (July 28), 342–51. Leipzig: Hinrichs, 1909.",,
SRC-F4CEF1B0DCD4,museum_record,Hebrew Bowl B2936,,,"Penn Museum Online Collections, B2936, web object 250839",,
SRC-F52A70CBD17C,museum_record,Hebrew Bowl B8835,,,"Penn Museum Online Collections, B8835, web object 304291",,
SRC-F560269FB83C,article,Aramaic Incantation Texts between Orality and Textuality,Charles G. Häberl,2015,"Häberl, Charles G. 'Aramaic Incantation Texts between Orality and Textuality.' 2015.",,
SRC-F5776C7FE120,museum_record,קערת השבעה מס' 6,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 6, Ms. Heb. 9467.15, MMS 997008712405105171.",,
SRC-F5816C7D10FC,museum_record,קערת השבעה מס' 137,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 137, Ms. Heb. 9467.149, MMS 997008712545405171.",,
SRC-F58EBEF863E7,chapter,Peculiarità linguistiche in una coppa magica aramaic inedita,Moriggi [and others; see citation],2005,"———. “Peculiarità linguistiche in una coppa magica aramaic inedita.” In Proceedings of the 10th Meeting of Hamito-Semitic (Afroasiatic) Linguistics (Florence, 18–20 April 2001) , ed. Pelio Fronzaroli and Paolo Marrassini, 257–66. Quaderni di semitistica 25. Florence: Università de Firenze, 2005.",,
SRC-F5D33A091B32,museum_record,incantation bowl: 91727,The British Museum,,"The British Museum, Collections Online, incantation bowl 91727, Segal 009A; accessed 2026-09-04.",,
SRC-F5FD4D31B37A,museum_record,קערת השבעה מס' 39,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 39, Ms. Heb. 9467.155, MMS 997008712395905171.",,
SRC-F5FF2B133C4D,museum_record,קערת השבעה מס' 92,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 92, Ms. Heb. 9467.188, MMS 997008712401105171.",,
SRC-F60F3515766A,museum_record,Hebrew Bowl B16104,,,"Penn Museum Online Collections, B16104, web object 311846",,
SRC-F611FA1D3950,museum_record,קערת השבעה מס' 167,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 167, Ms. Heb. 9467.70, MMS 997008712407205171.",,
SRC-F632FCD638E0,book,"Rabbis, Sorcerers, Kings, and Priests: The Culture of the Talmud in Ancient Iran",Jason Sion Mokhtarian,2015,"Mokhtarian, Jason Sion. Rabbis, Sorcerers, Kings, and Priests: The Culture of the Talmud in Ancient Iran. Berkeley: University of California Press, 2015.",,
SRC-F724A8B2B2B5,museum_record,קערת השבעה מס' 177,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 177, Ms. Heb. 9467.109, MMS 997008712403805171.",,
SRC-F7F68B42D30F,museum_record,Hebrew Bowl B2970,,,"Penn Museum Online Collections, B2970, web object 79917",,
SRC-F86E6F06D5CF,article,"An Aramaic Incantation Bowl from Borsippa. Another specimen of Eastern Aramaic ""koiné"". Appendix: A Cryptographic bowl text or an original fake?",Tapani Harviainen,2015,"An Aramaic Incantation Bowl from Borsippa. Another specimen of Eastern Aramaic ""koiné"". Appendix: A Cryptographic bowl text or an original fake? (2015). OpenAlex W2180139610.",,
SRC-F8E3CCD9D82A,museum_record,קערת השבעה מס' 112,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 112, Ms. Heb. 9467.50, MMS 997008712547905171.",,
SRC-F9041DB8EE3E,museum_record,קערת השבעה מס' 81,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 81, Ms. Heb. 9467.144, MMS 997008712403205171.",,
SRC-F9433CD2204F,museum_record,Hebrew Bowl Sherd B6362,,,"Penn Museum Online Collections, B6362, web object 180736",,
SRC-F9AF1A2B801F,museum_record,Hebrew Bowl B2917,,,"Penn Museum Online Collections, B2917, web object 34750",,
SRC-F9F85D27F191,museum_record,קערת השבעה מס' 164,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 164, Ms. Heb. 9467.58, MMS 997008712407805171.",,
SRC-FA0E7F8FF22E,museum_record,Hebrew Bowl B16008,,,"Penn Museum Online Collections, B16008, web object 281212",,
SRC-FA220943A803,auction_record,Collection of Aramaic Terracotta Incantation Bowls — lot 1200,Apollo Art Auctions via LiveAuctioneers,2026,"Apollo Art Auctions, Fine Ancient Art and Antiquities, 21 June 2026, lot 1200, LiveAuctioneers item 232753114.",,
SRC-FA6415CB9660,museum_record,קערת השבעה מס' 114,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 114, Ms. Heb. 9467.59, MMS 997008712547705171.",,
SRC-FA9299496E5D,article,Jewish Divorce Formulae in Syriac Incantation Bowls,Marco Moriggi,2015,Jewish Divorce Formulae in Syriac Incantation Bowls (2015). Crossref DOI 10.1163/17455227-01301007.,10.1163/17455227-01301007,
SRC-FB14E097C4E0,museum_record,Hebrew Bowl B16027,,,"Penn Museum Online Collections, B16027, web object 220768",,
SRC-FBBE3A9CAA77,article,Magic Formulae and Women's History,Avigail Manekin-Bamberger,2025,"Manekin-Bamberger, Avigail. 'Magic Formulae and Women's History.' Jewish Quarterly Review 115 (2025): 1–32. DOI: 10.1353/jqr.2025.a952518.",10.1353/jqr.2025.a952518,
SRC-FC095519D7D0,museum_record,קערת השבעה מס' 178,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 178, Ms. Heb. 9467.113, MMS 997008712403605171.",,
SRC-FC3EE21D1928,museum_record,קערת השבעה מס' 121,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 121, Ms. Heb. 9467.87, MMS 997008712547005171.",,
SRC-FC77989995C8,catalogue,Archaeological Center Auction 57,Archaeological Center Ltd.,,"Archaeological Center Ltd. Auction 57. Auction catalogue, lots 440–442, accessed 4 September 2026.",,
SRC-FCC6EBF75BF3,museum_record,Hebrew Bowl B2963,,,"Penn Museum Online Collections, B2963, web object 40422",,
SRC-FCDCB20DEAE2,museum_record,Hebrew Bowl B2978,,,"Penn Museum Online Collections, B2978, web object 158041",,
SRC-FCEA7A2A5380,auction_record,At Auction: Aramaic Terracotta Magical Incantation Bowl,Invaluable,2026,"Invaluable, TimeLine Auctions Antiquities Sale day 1, 8 September 2026, lot 213, record 731d538396.",,
SRC-FCF261C5597C,museum_record,Incantation Bowl — X 831,The Menil Collection,,"The Menil Collection, “Incantation Bowl,” accession X 831. Accessed 4 September 2026.",,
SRC-FCFB8F2D8D96,museum_record,Hebrew Bowl B9004,,,"Penn Museum Online Collections, B9004, web object 288383",,
SRC-FD7C9081F047,article,Syriac Incantation Bowl from Iraqi Museum,A Faraj,2005,Syriac Incantation Bowl from Iraqi Museum (2005). OpenAlex W2915038643.,,
SRC-FDF316738255,chapter,Die Inschriften auf den babylonischen Thongefässen,"Chwolson, Daniel",1992,"Chwolson, Daniel. “Die Inschriften auf den babylonischen Thongefässen.” In Corpus Inscriptionum Hebraicarum, col. 103–20. Saint Petersburg: H. Schmitzdorff, 1882. 42 Aramaic Incantation Bowls Cook, Edward M. “ An Aramaic Incantation Bowl from Khafaje.” BASOR 285 (1992): 79–81.",,
SRC-FE425474F5BC,museum_record,קערת השבעה מס' 104,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 104, Ms. Heb. 9467.13, MMS 997008712548705171.",,
SRC-FF18D9451680,museum_record,Hebrew Bowl B16038,,,"Penn Museum Online Collections, B16038, web object 151160",,
SRC-FF4308945F0F,article,An Aramaic Incantation Bowl from Khafaje,Edward M. Cook,1992,"Cook, Edward M. ‘An Aramaic Incantation Bowl from Khafaje.’ BASOR 285 (1992): 79–81.",10.2307/1357216,
SRC-FFAB3848F559,museum_record,קערת השבעה מס' 176,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 176, Ms. Heb. 9467.105, MMS 997008712404005171.",,
SRC-FFD168B85204,museum_record,Hebrew Bowl B6335,,,"Penn Museum Online Collections, B6335, web object 200237",,
SRC-FFDF4474C458,book,Aramaic Bowl Spells: Jewish Babylonian Aramaic Bowls Volume One,Shaul Shaked; James Nathan Ford; Siam Bhayro,2013,Aramaic Bowl Spells: Jewish Babylonian Aramaic Bowls Volume One (2013). OpenAlex W8938722.,,
SRC-FFE3830F7B87,museum_record,Hebrew Bowl B314,,,"Penn Museum Online Collections, B314, web object 97118",,
SRC-FORD2002-JANES,article,Another Look at Mandaic Incantation Bowl BM 91715,J. N. Ford,2002,"Ford, J. N. 2002. Another Look at Mandaic Incantation Bowl BM 91715. Journal of the Ancient Near Eastern Society 29: 31–47.",,
SRC-FORD2014-AUOR,article,Notes on Some Recently Published Magic Bowls in the Schøyen Collection and Two New Parallels,James Nathan Ford,2014,"Ford, J. N. 2014. Notes on Some Recently Published Magic Bowls in the Schøyen Collection and Two New Parallels. Aula Orientalis 32/2: 235–263.",,
